gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_num,customer_code
Female,0,1,1,8,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5590,ZSKRV
Male,1,0,0,30,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,74.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,191,ZHSKZ
Female,0,1,1,45,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,1,Credit card (automatic),25.8999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3887,PBQAO
Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,5919,TMRGD
Female,0,1,1,11,0,NULL,DSL,1,0,0,0,1,1,Month-to-month,0,Electronic check,50.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8108,UXRQN
Female,0,1,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9191,MYQKX
Female,0,0,0,42,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),103.800003051758,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9919,YLNNG
Female,0,1,0,49,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Bank transfer (automatic),20.1499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,318,ZOPWS
Male,0,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.3000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4445,ZJNMU
Female,0,1,0,35,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),62.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4808,YNLEU
Female,0,1,1,48,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Bank transfer (automatic),20.6499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1862,QRWPE
Female,0,1,1,46,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Mailed check,19.9500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2796,NNUFI
Male,0,1,0,29,0,NULL,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,33.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3016,KSVCP
Male,0,1,1,30,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),82.0500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4767,HZZHQ
Male,1,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.6999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2424,WVHPL
Male,0,1,1,66,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,84,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7233,PAHHL
Female,0,0,0,65,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),111.050003051758,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6067,NGCEU
Male,0,0,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),100.900001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9848,JQJTX
Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.9499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,8637,XJIVR
Male,0,1,1,71,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.8499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9803,FTJCG
Male,0,0,0,5,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,21.0499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,278,YXOOG
Male,0,0,0,52,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Bank transfer (automatic),21,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3212,KXOCR
Female,1,1,0,25,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,98.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,4598,XLKNJ
Male,0,0,0,1,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,20.2000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6380,ARCEH
Female,0,1,1,1,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Electronic check,19.4500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3679,XASPY
Male,0,0,0,38,1,1,Fiber optic,0,0,1,1,1,0,One year,0,Bank transfer (automatic),95,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7123,WQUHX
Female,1,1,0,66,0,NULL,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),45.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5386,THSLQ
Male,0,1,0,68,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3192,NQECA
Male,0,0,0,5,0,NULL,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6180,YBIQI
Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,104.150001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6728,DKUCO
Female,0,0,0,32,0,NULL,DSL,1,0,0,0,0,0,One year,0,Mailed check,30.1499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9750,BOOHV
Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,1,1,One year,0,Mailed check,94.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8597,CWYHH
Male,0,1,1,72,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Credit card (automatic),19.3999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2848,YXSMW
Male,0,1,0,55,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,96.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,486,HECZI
Female,0,0,0,52,1,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),57.9500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4549,ZDQYY
Female,0,0,0,43,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,91.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5712,AHQNN
Female,1,1,0,37,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,4846,WHAFZ
Female,0,1,1,64,0,NULL,DSL,0,1,0,1,1,1,Two year,1,Electronic check,54.5999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5256,SKJGO
Male,0,1,1,3,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,89.8499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3071,VBYPO
Female,0,0,0,36,0,NULL,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),31.0499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9560,BBZXK
Female,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,5299,RULOA
Female,0,0,0,41,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Mailed check,20.6499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8402,OOOHJ
Male,0,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.1999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9445,ZUEQE
Female,0,1,1,56,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),99.8000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1091,SOZGA
Female,0,0,0,6,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,20.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2928,HLDBA
Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,404,SWRVG
Female,0,1,1,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6497,TILVL
